name,country,source,website,email,phone,address,industry,sub_industry,contact_person,contact_title,products_services,tender_categories,source_url,notes
FosRich Company Limited,Jamaica,JMEA,,cfoster@fosrich.com,8769375099,,"Electricals, Electronics, and Optical",,,,"Distributor Of Lighting, Electrical And Solar Energy Products; Solid PVC Pipes And Conductors",,https://jmea.org/listing/fosrich-company-limited/,
FrameitJa Limited,Jamaica,JMEA,,frameitja@gmail.com,8763310537,,Jewelry and Craft,,,,"Provides Art Framework, Shadow box, Shadow Box DIY Kit",,https://jmea.org/listing/frameitja-limited/,
"Fraser, Fontaine and Kong Limited",Jamaica,JMEA,,gerard.fontaine@ffkja.com,8769261140,,Professional Services,,,,Provides Insurance,,https://jmea.org/listing/fraser-fontaine-and-kong-limited/,
Free Form Factory,Jamaica,JMEA,,info@freeformfactory.com,8767572395,,"Bedding, Furniture and Wood",,,,"Expanded Polystyrene Foam, Styroboard, Styrowalls, Bean Bags, Architectural Moulding. Insulated Concrete Panels, Geofoam, Jewel Stone, Parapet Moulding, Moulding, Columns, Quoins, Wall Texture finish, Midbands, Key stones, Window bands and Sills, Foam Flower pots, Cooler boxes, Bean bags, EFIS (External Insulating Finishing System),Cold Room, EPS Signs",,https://jmea.org/listing/free-form-factory/,
Freight Handlers Limited,Jamaica,JMEA,,salesking@freighthandlerslimited.com,876937341721,,Professional Services,,,,Provides Transportation—Air/Ocean Cargo Services,,https://jmea.org/listing/freight-handlers-limited/,
Fun Society,Jamaica,JMEA,,admin@themecaverse.net,8763362849,,Food and Tobacco,,,,"Manufactures Slowhine Rum Mix, Jamkila Alcohol Beverage",,https://jmea.org/listing/fun-society/,
GAC Imports,Jamaica,JMEA,,gacimports60@gmail.com,8765933462,,Machinery and Equipment,,,,"Provides Chaff Cutter, Pellet Mill, and Defeathered Machinery",,https://jmea.org/listing/gac-imports/,
GDF Clarke Bee Farm,Jamaica,JMEA,,gdfclarke.beefarm@gmail.com,8764623649,,Chemicals and Pharmaceuticals,,,,"Provides Shampoos, Ointments, Hot Oil Hair Treatment, Hair Oil, etc. From Honey",,https://jmea.org/listing/gdf-clarke-bee-farm/,
GK Foods and Services Limited-Canning Division,Jamaica,JMEA,,gracekennedy@gkcompany.com,8769237554,,Food and Tobacco,,,,"Manufactures: Canned & Bottled Juices, Canned Vegetables And Sauces",,https://jmea.org/listing/gk-foods-and-services-limited-canning-division/,
Global Gourmet Limited,Jamaica,JMEA,,globalgourmetltd@gmail.com,8768734495,,Food and Beverage,,,,Uncle Ducky`s Gourmet Scotch Bonnet Pepper Sauce,,https://jmea.org/listing/global-gourmet-limited/,
Global Media Services Limited,Jamaica,JMEA,,globalmediaserviceslimited@gmail.com,8766301090,,"Packaging, Paper and Printing",,,,"Global Media Services Limited is an advertising company that specializes in the manufacturing of Billboards and Outdoor Signs and specializes in Digital Signage Network advertising (indoor). Our Billboards and Digital Signage Network are used for Product Advertising that captures the eye of the targeted market, as well as help to Increase sales for our clients. All of our Billboard and Outdoor Signs are located island-wide. The Digital Signage Network can be found in several local banks, Pharmacies and Remittance stores island-wide.",,https://jmea.org/listing/global-media-services-limited/,
Go Global Jamaica Limited,Jamaica,JMEA,,main@goglobalja.com,8766228894,,Professional Services,,,,"Provides Logistics Services: Custom Brokerage, Freight Forwarding, Courier Services, Ocean And Air Freight, Exports And Imports",,https://jmea.org/listing/go-global-jamaica-limited/,
Goddard Catering Group (Jamaica) Limited,Jamaica,JMEA,,,8769524110,,Professional Services,,,,"Provides Airline Meals And Related services, Including Event Catering",,https://jmea.org/listing/goddard-catering-group-jamaica-limited/,
Golden Magic Industries Ltd,Jamaica,JMEA,,cdacres@goldenmagicinc.com,8764339980,,Food and Tobacco,,,,"Manufactures Honey, Seasoning, Herbal Teas, Herbal Supplements, Soaps",,https://jmea.org/listing/golden-magic-industries-ltd/,
Gordon’s Exports,Jamaica,JMEA,,tevaughngordon39@yahoo.com,8768343252,,Professional Services,,,,"Distributes Finished Jamaican Products In The International market, Which Include alcohol & Non-Alcoholic Beverages And Baked Products",,https://jmea.org/listing/gordons-exports/,
Gore Development Limited,Jamaica,JMEA,,anembhard@goredevelopments.com,8769275323,,Professional Services,,,,Provides Real Estate Services,,https://jmea.org/listing/gore-development-limited/,
Governor Communications Business Information,Jamaica,JMEA,,governorcommunications7@gmail.com,8765448269,,Professional Services,,,,"Provides  Service Of Personal Image Branding, Public Relations, Creative Development, Event Management, Digital Marketing, Social Media Management, Legal Public Relations, Business Communication, Corporate",,https://jmea.org/listing/governor-communications-business-information/,
"Grace Food Processors Limited, Meat Division",Jamaica,JMEA,,,8766569449,,Food and Tobacco,,,,"Hams, sausages, bacon, frankfurters, bologna",,https://jmea.org/listing/grace-food-processors-limited-meat-division/,
Gray’s Pepper Products,Jamaica,JMEA,,grays.pepper@cwjamaica.com,8769180395,,Food and Tobacco,,,,Manufactures Hot Pepper Sauces And Seasonings,,https://jmea.org/listing/grays-pepper-products/,
Green Concepts Jamaica International,Jamaica,JMEA,,bfyapsam@gci-llc.com,8768631418,,"Electricity, Gas, and Petroleum",,,,The Company Manufactures lithium-ion phosphate Phosphate Solar Batteries,,https://jmea.org/listing/green-concepts-jamaica-international/,
Green Earth Peanut Company Limited,Jamaica,JMEA,,greenearthpeanuts.co@gmail.com,8767877435,,Food and Tobacco,,,,"Manufactures Peanut Butter, Peanut Brittle, and Roasted Peanut",,https://jmea.org/listing/green-earth-peanut-company-limited/,
Greenwich Mountain Estate Limited,Jamaica,JMEA,,douglas.graham@palaceamusement.com,8769281248,,Food and Tobacco,,,,Coffee: Manufactures Roasted & Packaged Coffee Beans and Ground,,https://jmea.org/listing/greenwich-mountain-estate-limited/,
Grocery List Jamaica,Jamaica,JMEA,,info@grocerylistjamaica.com,9543980651,,Professional Services,,,,Provides Online Market Place For Grocery,,https://jmea.org/listing/grocery-list-jamaica/,
Hair 4 Daze Limited (T3J’s Organics),Jamaica,JMEA,,hair4daze101@gmail.com,8767550565,,Chemicals and Pharmaceuticals,,,,Provides Natural And Organic Cosmetics For Customers To Use In Their Salon/Spa,,https://jmea.org/listing/hair-4-daze-limited-t3js-organics/,
Hardware and Lumber,Jamaica,JMEA,,fiona.pryce@hardwareandlumber.com,8769290048,,"Bedding, Furniture and Wood, Chemicals and Pharmaceuticals, Mineral and Metal",,,,"Provides Appliances, Automotive, Building Supplies, Building Tools & Equipment, Cleaning Supplies, Cooling & Fans, Doors & Windows, Electrical Supplies, Farm Tools & Equipment, Farming Supplies, Hardware & Fastener, Lighting, Paints & Accessories, Pet & Livestock Supplies, Safety & Protective Gear, Tiles & Flooring etc.",,https://jmea.org/listing/hardware-and-lumber/,
Hardware Household and Decorative Supplies Limited/Tropishades,Jamaica,JMEA,,jimal@cwjamaica.com,8769262255,,"Textile, Apparel and Leather",,,,"Awnings, tents, sewing, banners, custom jobs",,https://jmea.org/listing/hardware-household-and-decorative-supplies-limited-tropishades/,
Harrison Global Import Export Company Limited,Jamaica,JMEA,,harrisonglobalimex@gmail.com,8762033860,,Food and Tobacco,,,,"Exportation Of Sweet Potato, Okra, Yam And Breadfruit",,https://jmea.org/listing/harrison-global-import-export-company-limited/,
HDB Manufacturers & Distributors,Jamaica,JMEA,,rox1010@yahoo.com,8763711766,,"Packaging, Paper and Printing",,,,"Manufacturers and Distributors Of Tissues, Soap and Malibu Fresh",,https://jmea.org/listing/hdb-manufacturers-distributors/,
Heather Laine Limited,Jamaica,JMEA,,zoe@heatherlaine.com,8769685196,,"Textile, Apparel and Leather",,,,"Manufactures Clothing & Sewn Products, Including Face Masks",,https://jmea.org/listing/heather-laine-limited/,
Helawgo Wine and Spirits Limited,Jamaica,JMEA,,helawgowns@gmail.com,8762283154,,Beverages,,,,Sale of Wine and spirits,,https://jmea.org/listing/helawgo-wine-and-spirits-limited/,
hEMA Luxe Limited,Jamaica,JMEA,,hemaluxe@gmail.com,8765534720,,Chemicals and Pharmaceuticals,,,,"Provides Aloe Vera Gel, Rubbing Alcohol, And Hand Sanitizers",,https://jmea.org/listing/hema-luxe-limited/,
Herboo Corporation Limited,Jamaica,JMEA,,javin@herboobotanicals.com,8762154220,,Cosmetics and Personal Care,,,,"Manufacturers Deep Cleansing Dual Shampoo and Conditioner, Herboo Protective Hair Oil, Herboo Body & Face Oil",,https://jmea.org/listing/herboo-corporation-limited/,
Hieroglyphics Limited,Jamaica,JMEA,,contact@hieroglyphicslimited.com,8769066910,,"Packaging, Paper and Printing",,,,"Hieroglyphics Limited offers full-service sign, graphics & visual communications solutions with services ranging from commercial signs, small & large format printing, vehicle wrapping, branding kits, and custom fabrication. With the onset of the global pandemic in 2020, another brand was birthed; Class 8 Medical Supplies, which offers FDA approved personal protective equipment (PPE). The product offerings range from, but are not limited to, 3M N95 masks, isolation gowns, hand sanitizing dispenser and inferred thermometers. Products and services can be accessed by visiting our location at 14 Ballater Avenue, Kingston 10 or by calling us at (876) 906-6910/-8196",,https://jmea.org/listing/hieroglyphics-limited/,
Highqual Industry Limited,Jamaica,JMEA,,highqualindustry@yahoo.com,8767652936,,"Bedding, Furniture and Wood",,,,"Provides Windows, Doors, Awning, Shower Enclosures, Screening",,https://jmea.org/listing/highqual-industry-limited/,
Home Choice Enterprise Limited,Jamaica,JMEA,,homechoicejm@hotmail.com,8769987407,,Food and Tobacco,,,,"Manufactures Red Pepper Sauce, Yellow Pepper Sauce, Ginger Flavoring, Spiced Vanilla, Lime Ginger Mix, Spicy Shrimp Soup, Jerk Seasoning, Lemonade Ginger, Ginger Beer, Lime Juice, Lemon Juice, Vinegar, Indian Curry, and Fritters Mix",,https://jmea.org/listing/home-choice-enterprise-limited/,
Honey Bun (1982) Limited,Jamaica,JMEA,,sales@honey-bun.com,8769609851,,Food and Tobacco,,,,"Honey Bun Manufacturers And Distributes Wholesale Baked Goods Ranging From Loaf Bread, Burger Bread And Hot Dog Roll, Cinnamon Roll, Donut, Buns And Single-Serve Packaged Cake Products.",,https://jmea.org/listing/honey-bun-1982-limited/,
Honey Vera,Jamaica,JMEA,,honeyveraja@gmail.com,8764547789,,Chemicals and Pharmaceuticals,,,,Manufactures Hair And Skin Care Products Made With Aloe Vera,,https://jmea.org/listing/honey-vera/,
Hose Assembly and Supply Limited,Jamaica,JMEA,,operations@hasjamaica.com,8769233024,,Chemicals and Pharmaceuticals,,,,Rebuilt Industrial Hoses And Fittings,,https://jmea.org/listing/hose-assembly-and-supply-limited/,
Icon Importers and Distributors,Jamaica,JMEA,,m.chybar@iconjamaica.com,8769182000,,Chemicals and Pharmaceuticals,,,,"Provides Bleaches, Hand Soaps, and Hand Sanitizers",,https://jmea.org/listing/icon-importers-and-distributors/,
Iconic Vybz Jamaica Ltd.,Jamaica,JMEA,,iconicvybzjamaica@gmail.com,8762752509,,Food and Tobacco,,,,"Manufactures Jerk, Chicken, All-Purpose, And Curry Powdered Seasoning",,https://jmea.org/listing/iconic-vybz-jamaica-ltd/,
Ideas From Us,Jamaica,JMEA,,info@ideasfromus.com,8769067070,,"Textile, Apparel and Leather",,,,"Canvas Bags, Uniform Shirts And Provides Screen Printing And Embroidery Services",,https://jmea.org/listing/ideas-from-us/,
Ika’tan Collection,Jamaica,JMEA,,avareid@hotmail.com,8768320405,,"Textile, Apparel and Leather",,,,"Provides Handmade Bags And Purses Made Of Leather, Fabric Or Burlap",,https://jmea.org/listing/ikatan-collection/,
Imperial Optical Jamaica Limited,Jamaica,JMEA,,info@imperialja.com,8767540051,,"Electricals, Electronics, and Optical",,,,Ophthalmic Eyewear,,https://jmea.org/listing/imperial-optical-jamaica-limited/,
Industrial Chemicals Company,Jamaica,JMEA,,b.bunting@iccja.com,8769843086,,Chemicals and Pharmaceuticals,,,,"Provides Sulphuric Acid, Sulphonic Acid, Salt And Aluminum Sulfate",,https://jmea.org/listing/industrial-chemicals-company/,
Industrial Gases Limited (IGL),Jamaica,JMEA,,iglmarketing@iglblue.com,8769238434,,"Electricity, Gas, and Petroleum",,,,"Provides Cooking Gas, Oxygen And Nitrogen For Hospital Use",,https://jmea.org/listing/industrial-gases-limited-igl/,
Ingenuity Technology Limited,Jamaica,JMEA,,admin@ingenuitytech.co,8766481421,,Professional Services,,,,"Digital Transformation And Software Engineering Firm That Partners With Medium To Large Organizations To Help Them Increase Efficiency And Productivity, Reduce Operational Costs And Increase Net Profits Through Digitization And Automation",,https://jmea.org/listing/ingenuity-technology-limited/,
Innovative Marketing Guru Global,Jamaica,JMEA,,hello@dopebrandguru.com,8764998727,,Professional Services,,,,Brand Design,,https://jmea.org/listing/innovative-marketing-guru-global/,
International Biscuits Limited (Seprod Group),Jamaica,JMEA,,ddodd@seprod.com,8769221220,,Food and Tobacco,,,,Manufactures Cookies And Crackers Close,,https://jmea.org/listing/international-biscuits-limited-seprod-group/,
International Ingredients Limited,Jamaica,JMEA,,achinlenn@cwjamaica.com,8769609602,,Food and Tobacco,,,,"Baking powder, stabilizer, and flavours",,https://jmea.org/listing/international-ingredients-limited/,
International Recycling & Reclamation Limited,Jamaica,JMEA,,rbrown@jamaicarecycles.com,8767588700,,Rubber and Plastic,,,,Recovered Paper and Plastics,,https://jmea.org/listing/international-recycling-reclamation-limited/,
Intershores Limited-Tastee,Jamaica,JMEA,,rmeikle@tasteejamaica.com,8769710816,,Food and Tobacco,,,,Manufactures Patties And Coco Bread,,https://jmea.org/listing/intershores-limited-tastee/,
Irie Rock Limited/Irie Rock Yaad Spa,Jamaica,JMEA,,rmeikle@tasteejamaica.com,8764570746,,Chemicals and Pharmaceuticals,,,,Provides body care and facial care.,,https://jmea.org/listing/irie-rock-limited-irie-rock-yaad-spa/,
IronRock Insurance Company Limited,Jamaica,JMEA,,info@ironrockjamaica.com,8766568000,,Professional Services,,,,"Provides Insurance Service For Property, Motor vehicles, Liability And Cargo (Marine)",,https://jmea.org/listing/ironrock-insurance-company-limited/,
Island Breeze Limited,Jamaica,JMEA,,prdistributorslimited@yahoo.com,8768280001,,Beverages,,,,"Manufactures Super Kidz, Reggae Buzz, Crisp Spring Water And Vinegar",,https://jmea.org/listing/island-breeze-limited/,
Island Dairies Limited,Jamaica,JMEA,,contactidl@yahoo.com,8769721413,,Food and Tobacco,,,,"Manufactures Milk, Milk based Products, Box Drink And Orange Juice",,https://jmea.org/listing/island-dairies-limited/,
Island Packers Limited,Jamaica,JMEA,,islandpackers@flowja.com,8769283435,,Food and Tobacco,,,,"Manufactures Ackee, Food, Canned Ackee, Browning, Sauces & Spices",,https://jmea.org/listing/island-packers-limited/,
Island Products Manufacturing Company Limited,Jamaica,JMEA,,islandpro@cwjamaica.com,8767656468,,Chemicals and Pharmaceuticals,,,,"Manufactures Hand Sanitizers, Household And Industrial chemicals, Swimming Pool And Sewage Treatment Plant Maintenance Products",,https://jmea.org/listing/island-products-manufacturing-company-limited/,
Island Spice Limited,Jamaica,JMEA,,edris.islandspice@cwjamaica.com,8767578520,,Food and Tobacco,,,,"Manufactures Spices, Seasoning, flavorings, And Sauces",,https://jmea.org/listing/island-spice-limited/,
ITS A DOG WORLD/ISLAND SKIN LINE,Jamaica,JMEA,,jam@cwjamaica.com,8769275745,,Chemicals and Pharmaceuticals,,,,"Smartline Pets Products, Island Skin Line Products",,https://jmea.org/listing/its-a-dog-world-island-skin-line/,
J & M Chemicals and Minimart,Jamaica,JMEA,,michealun@gmail.com,8768991006,,Chemicals and Pharmaceuticals,,,,"Provides Fabric Softener, All Purpose Disinfectant, All Purpose Soap, Dishwashing Liquid, Sanitizers, Tile And Bowl Cleaners",,https://jmea.org/listing/j-m-chemicals-and-minimart/,
J. Wray and Nephew Limited,Jamaica,JMEA,,tanikie.mcclarthyallen@campari.com,8769236141,,Beverages,,,,"Manufactures Rum, Wines And Liqueurs;",,https://jmea.org/listing/j-wray-and-nephew-limited/,
J’can Best Choice Manufacturing Company Limited,Jamaica,JMEA,,jcansbestchoice123@gmail.com,8764691535,,Food and Tobacco,,,,"Manufactures Fruit Drinks And Juices, Vinegars, Brownings, Lime Juice And Ketchups",,https://jmea.org/listing/jcan-best-choice-manufacturing-company-limited/,
JA Blends and Spices Limited,Jamaica,JMEA,,info@jablendsltd.com,8765050707,,Food and Tobacco,,,,Manufactures Jerk Sauce And Spices,,https://jmea.org/listing/ja-blends-and-spices-limited/,
Jah-Jireh Herbal Limited,Jamaica,JMEA,,jahjirehherbalproducts@gmail.com,8768777348,,Beverages,,,,Manufactures Nutritional Supplements,,https://jmea.org/listing/jah-jireh-herbal-limited/,
Jaja Culinary Services Limited,Jamaica,JMEA,,cuisine@ashebre.com,8768697483,,Food and Tobacco,,,,Manufactures Condiments,,https://jmea.org/listing/jaja-culinary-services-limited/,
Jamaica Bags Limited,Jamaica,JMEA,,jblimited@cwjamaica.com,8769864015,,"Packaging, Paper and Printing",,,,"Provides Woven Sacks, Rope And Wire",,https://jmea.org/listing/jamaica-bags-limited/,
Jamaica Bauxite Mining,Jamaica,JMEA,,info@jbm.gov.jm,8769744317,,Professional Services,,,,"Mines Bauxite, Limestone, Industrial/Commercial Asset Leases, Shipping Services",,https://jmea.org/listing/jamaica-bauxite-mining/,
Jamaica Bedding Company,Jamaica,JMEA,,info@jamaicabedding.com,8769830583,,"Bedding, Furniture and Wood",,,,Provides Bedding,,https://jmea.org/listing/__trashed-11/,
Jamaica Beverages Limited,Jamaica,JMEA,,paul.shoucair@smjaleel.com,8767046003,,Beverages,,,,Manufactures Soft Drinks And Fruit Juices,,https://jmea.org/listing/jamaica-beverages-limited/,
Jamaica Broilers Group Limited,Jamaica,JMEA,,info@jabgl.com,8769434376,,Food and Tobacco,,,,"Manufactures Best Dressed Chicken, Fish And Beef",,https://jmea.org/listing/jamaica-broilers-group-limited/,
Jamaica Castor Industry Association,Jamaica,JMEA,,jamaicacastorindustry@gmail.com,8769973908,,Professional Services,,,,Castor Oil association,,https://jmea.org/listing/jamaica-castor-industry-association/,
Jamaica Cold-Pressed Juices,Jamaica,JMEA,,info@jamaicadeli.com,8763505938,,Beverages,,,,"Manufactures Sugarcane Juice, Sugarcane Juice With Ginger And Lime, Sugarcane Juice With Ginger Lime And Sorrel, Sugarcane Juice With Soursop",,https://jmea.org/listing/jamaica-cold-pressed-juices/,
Jamaica Collections & Recovery Service,Jamaica,JMEA,,cjohnson@jamaicacollections.com,8765757140,,Professional Services,,,,"Provides Debt Collection, Bailiff, Paralegal, and Services",,https://jmea.org/listing/jamaica-collections-recovery-service/,
Jamaica Cosmetic LimIted,Jamaica,JMEA,,lionheart5@cwjamaica.com,8766770835,,Chemicals and Pharmaceuticals,,,,"Manufactures Hydrogen Peroxide, Rubbing Alcohols, Mops And Furniture Creams, Hair Oils, Shampoos And Conditioners",,https://jmea.org/listing/jamaica-cosmetic-limited/,
Jamaica Fibreglass Products Limited,Jamaica,JMEA,,jfp@cwjamaica.com,8767587966,,"Bedding, Furniture and Wood",,,,"Provides Chairs, Tables, Counters, Point Of Sale Display Systems, Office Furniture, (Wood, Metal, Solid Surface, Upholstered And Fibreglass)",,https://jmea.org/listing/jamaica-fibreglass-products-limited/,
Jamaica Flour Mills Limited,Jamaica,JMEA,,derrick_nembhard@admworld.com,8769287221,,Food and Tobacco,,,,"Manufactures Flour And Rice Products, Cereals, Cake And Flour Based Mixes",,https://jmea.org/listing/jamaica-flour-mills-limited/,
Jamaica Freight & Shipping Company Limited,Jamaica,JMEA,,sales@jashipcompany.com,8766568629,,Professional Services,,,,Ships Fruits And Other Commodities,,https://jmea.org/listing/jamaica-freight-shipping-company-limited/,
Jamaica Macaroni Factory Limited,Jamaica,JMEA,,jamaicamacaroni@gmail.com,8769255942,,Food and Tobacco,,,,Jamaica Macaroni Factory Limited is a contract manufacturer of pasta and macaroni and cheese products serving partners in local and export markets in the Caribbean. We also manufacture our house brand Marco Polo pasta which includes our full range of pasta products.,,https://jmea.org/listing/jamaica-macaroni-factory-limited/,
Jamaica Packaging Industries Limited,Jamaica,JMEA,,gcole@jamaicapackaging.com,8766569488,,"Packaging, Paper and Printing",,,,Provides Corrugated Cartons,,https://jmea.org/listing/jamaica-packaging-industries-limited/,
Jamaica Producers Group Limited,Jamaica,JMEA,,headoffice@jpjamaica.com,8769263503,,Professional Services,,,,Holding Company,,https://jmea.org/listing/jamaica-producers-group-limited/,
Jamaica Promotions Corporation,Jamaica,JMEA,,info@jamprocorp.com,8769787755,,Mineral and Metal,,,,Holding Company,,https://jmea.org/listing/jamaica-promotions-corporation/,
Jamaica Public Service Company Limited,Jamaica,JMEA,,rammcdonald@jpscompany.com,8769263190,,"Electricity, Gas, and Petroleum",,,,Provides Electric power,,https://jmea.org/listing/jamaica-public-service-company-limited/,
Jamaica Sandal Company,Jamaica,JMEA,,daniellecunning@gmail.com,8763063657,,"Textile, Apparel and Leather",,,,"Provides Leather Sandals, Bags",,https://jmea.org/listing/jamaica-sandal-company/,
"Jamaica Standard Products Company, Limited",Jamaica,JMEA,,admin@jspcoffee.com,8769634211,,Beverages,,,,"Growers And Producers Of The Finest Jamaican Coffees—Island Blue® Jamaica Blue Mountain Coffee, High Mountain Coffee, Baronhall Estate® Jamaica Gourmet Coffee & Coffee Liqueur and Baronhall Farm Sauces & Spice",,https://jmea.org/listing/jamaica-standard-products-company-limited/,
Jamaica Trading Services Limited,Jamaica,JMEA,,m.gordon@shipdoortodoor.com,8769235830,,Professional Services,,,,"Provides Freight Forwarding, Custom Brokering, and haulage.",,https://jmea.org/listing/jamaica-trading-services-limited/,
Jamaica Wood Shavings (Touchwood Jamaica Limited),Jamaica,JMEA,,sales@jamaicawoodshavings.com,8766274160,,"Bedding, Furniture and Wood",,,,Premium Dried Wood Shavings,,https://jmea.org/listing/jamaica-wood-shavings-touchwood-jamaica-limited/,
Jamaican Ideal Spices & Herbs,Jamaica,JMEA,,jamaicanidealespices@gmail.com,8768177120,,Food and Tobacco,,,,Manufactures Spices Close,,https://jmea.org/listing/jamaican-ideale-spices-herbs/,
Jamaican Teas Limited,Jamaica,JMEA,,info@jamaicanteas.com,8766569491,,Food and Tobacco,,,,"Manufactures Black, Green ,& Herbal Teas, Dried Bagged Sorrel, Soup Mixes, Spices, Instant Ginger, and Contract Packing",,https://jmea.org/listing/jamaican-teas-limited/,
JAMECO Equipment Company Limited (formerly AMECO),Jamaica,JMEA,,sales@jamecofleet.com,8769011425,,"Electricals, Electronics and Automotives",,,,"Assembling and leasing of truck bodies (refrigerated, box, flatbed, beverage)",,https://jmea.org/listing/jameco-equipment-company-limited-formerly-ameco/,
JamGOra Limited,Jamaica,JMEA,,maurice_sawyers@jamgora.com,8764305091,,Professional Services,,,,Enable Jamaican Small And Medium-sized Businesses To Leverage Technology To Gain Access To An International Customer Base.,,https://jmea.org/listing/jamgora-limited/,
Jamizola Naturals,Jamaica,JMEA,,jamizolanaturals@gmail.com,8765075092,,Chemicals and Pharmaceuticals,,,,"Natural deodorants, lotions, and handcrafted soaps",,https://jmea.org/listing/jamizola-naturals/,
JAMMS (Jamaica Music Society),Jamaica,JMEA,,info@jammsonline.com,8769781010,,Professional Services,,,,"Provides Broadcasting Licenses for music rights, Public performance licenses for music rights, Public performance permit for music rights, International Royals",,https://jmea.org/listing/jamms-jamaica-music-society/,
JamShed Beverages,Jamaica,JMEA,,jamshedsbeverages@gmail.com,8763028204,,Beverages,,,,Manufactures Flavored Water,,https://jmea.org/listing/jamshed-beverages/,
Jamsol Technologies Limited,Jamaica,JMEA,,jamsoltechlimited@gmail.com,8763711803,,"Electricals, Electronics, and Optical",,,,Manufactures Led Lighting Solutions,,https://jmea.org/listing/jamsol-technologies-limited/,
Jamwest Farms,Jamaica,JMEA,,jamwestfarms@gmail.com,8765272566,,Food and Tobacco,,,,"Manufactures jerks seasonings, canned callaloo, canned ackee and bammies",,https://jmea.org/listing/jamwest-farms/,
Jan’s Accents,Jamaica,JMEA,,jansaccentjewellery@gmail.com,8763712058,,"Textile, Apparel and Leather",,,,"Leather Sandals, Fashion Jewellery, Leather Belts And Home Decor Items",,https://jmea.org/listing/jans-accents/,
JC Foods Limited,Jamaica,JMEA,,jcfoodsja@gmail.com,8763936982,,Food and Tobacco,,,,Manufactures Breadfruit Chips,,https://jmea.org/listing/jc-foods-limited/,
Jencare Skin Farm,Jamaica,JMEA,,jencarejender@yahoo.com,8769463494,,Chemicals and Pharmaceuticals,,,,"Provides Lipsticks, Foundation, Soaps And Shower gel.",,https://jmea.org/listing/jencare-skin-farm/,
Jiffy Manufacturing Company Limited,Jamaica,JMEA,,clowe@jiffymfg.com,8769236468,,"Packaging, Paper, and Printing",,,,"Manufactures Paper Bags, Napkins, Hand towels, Plastic Bags, and Bags",,https://jmea.org/listing/jiffy-manufacturing-company-limited/,
JMMB Bank (Jamaica) Limited,Jamaica,JMEA,,jerome_smalling@jmmb.com,8769605320,,Professional Services,,,,Provides Commercial Banking Services,,https://jmea.org/listing/jmmb-bank-jamaica-limited/,
JN Bank Limited,Jamaica,JMEA,,ejarrett@jngroup.com,8769065343,,Professional Services,,,,"Logistics Services: Provides Banking Services, Loans, Credit Cards",,https://jmea.org/listing/jn-bank-limited/,
Journey’s End Wine Company Limited,Jamaica,JMEA,,journeysendwine@gmail.com,8766222832,,Beverages,,,,"Manufactures Ackee Wine, Sorrell Wine, Coffee Wine",,https://jmea.org/listing/journeys-end-wine-company-limited/,
JP Shipping Services,Jamaica,JMEA,,mzgrant@jpjamaica.com,8764837263,,Beverages,,,,"Provides Logistics Service For Sea, Air And Road",,https://jmea.org/listing/jp-shipping-services/,
JQESS SOLUTIONS LIMITED,Jamaica,JMEA,,jqesssolutions@gmail.com,8763221417,,Rubber and Plastic,,,,Water bottles,,https://jmea.org/listing/jqess-solutions-limited/,
JR Capital Marketing Limited,Jamaica,JMEA,,velina@jrcapitalmarketing.com,8766679628,,"Packaging, Paper and Printing",,,,"Manufactures Tissue, Hand Towels, Napkins, Dishwashing Liquid And Washing Soaps",,https://jmea.org/listing/jr-capital-marketing-limited/,
JTM Wholistic Care,Jamaica,JMEA,,selfcaretiphanies@gmail.com,8768970889,,Chemicals and Pharmaceuticals,,,,"Provides Whipped Moringa Butters, Moringa Oils, Moringa Green Tea Face Mask, Moringa Magic Face & Body Bar And Turmeric Face & Body Bars",,https://jmea.org/listing/jtm-wholistic-care/,
Juici Beef Limited TA Juici Patties Limited,Jamaica,JMEA,,jennifer.barrettnewman@juicipatties.com,8769042618,,Food and Tobacco,,,,"Patties, loaves, bullas, banana bread, carrot cake and cakes",,https://jmea.org/listing/juici-beef-limited-ta-juici-patties-limited/,
Jus Art,Jamaica,JMEA,,powelleverald@gmail.com,8768642800,,Jewellery and Other Manufacturing,,,,Provides Paintings,,https://jmea.org/listing/jus-art/,
K-Mena’s Kreations,Jamaica,JMEA,,kmena.kreations@gmail.com,8764709243,,Chemicals and Pharmaceuticals,,,,"Provides Candles, Handmade Jewelry, Loofah Soap, Hydrating Mists",,https://jmea.org/listing/k-menas-kreations/,
Kande’s Delights,Jamaica,JMEA,,kevind@kandesdelights.net,8763323234,,Food and Tobacco,,,,Manufactures Dairy And Non-Dairy Ice Cream. Dairy Ice-Creams Can Be Manufactured Freshly In Front Of You Through The Process Of Flash Freezing In Under 5 Minutes. We Also Offer Sorbet And Sherbet Flavors Using Our Locally Grown Fruits.,,https://jmea.org/listing/kandes-delights/,
Karen Booker Designz Group,Jamaica,JMEA,,karenabooker@gmail.com,8764216298,,Creative Industry,,,,Provides Interior Design and Decor,,https://jmea.org/listing/karen-booker-designz-group/,
